TimeStep Temps_Avancement Temps_Affichage Temps_Simulation
567 0.0222676 0.0374026 51.8725
568 0.0151542 0.0169045 51.9548
569 0.0208801 0.0355534 52.0614
570 0.0283496 0.142122 52.2826
571 0.0702338 0.140192 52.5434
572 0.0248112 0.0376461 52.6571
573 0.016698 0.0197854 52.7437
574 0.0163882 0.0323547 52.8427
575 0.0247112 0.0290291 52.9466
576 0.0126068 0.023656 53.0331
577 0.0185341 0.0217276 53.1235
578 0.0185748 0.0255357 53.2178
579 0.0200374 0.0234586 53.3115
580 0.0152584 0.0239209 53.4009
581 0.0206973 0.0304041 53.5022
582 0.0155383 0.0185779 53.5865
583 0.011392 0.0182668 53.6663
584 0.0106415 0.0186603 53.7458
585 0.0111651 0.0216167 53.8288
586 0.0116282 0.0202 53.9108
587 0.0129876 0.0199357 53.9939
588 0.0110014 0.0193947 54.0745
589 0.0105196 0.0247508 54.16
590 0.0144132 0.0345039 54.2597
591 0.0193803 0.0402791 54.3697
592 0.015789 0.0256678 54.4614
593 0.015334 0.0208091 54.5477
594 0.0234472 0.0244197 54.6457
595 0.0125399 0.02179 54.7302
596 0.0088703 0.0198129 54.809
597 0.012289 0.021908 54.8934
598 0.007988 0.0219177 54.9736
599 0.0182951 0.0292948 55.0714
600 0.0134157 0.02758 55.1626
601 0.0091115 0.0205358 55.2424
602 0.0070135 0.0202056 55.3198
603 0.0076325 0.0248856 55.4025
604 0.0088975 0.0252136 55.4868
605 0.0083076 0.0206521 55.566
606 0.008164 0.0474892 55.6721
607 0.0522873 0.071512 55.8478
608 0.0268151 0.0395849 55.9646
609 0.0077017 0.0190063 56.0415
610 0.007881 0.0170762 56.1166
611 0.0084622 0.0193944 56.1947
612 0.0081657 0.0310692 56.2842
613 0.0075806 0.0208113 56.3627
614 0.008863 0.0228485 56.4446
615 0.0084299 0.0220205 56.5253
616 0.0090572 0.0219992 56.6065
617 0.0102299 0.0219469 56.6889
618 0.0099799 0.0195338 56.7686
619 0.0136742 0.0242814 56.8568
620 0.0079842 0.025664 56.9406
621 0.0076799 0.0199726 57.0184
622 0.0103465 0.0720597 57.151
623 0.0200906 0.0216713 57.2429
624 0.0107691 0.0251577 57.329
625 0.0096135 0.0192694 57.408
626 0.0076975 0.0182894 57.4842
627 0.0083158 0.0189591 57.5616
628 0.0124001 0.0246947 57.6491
629 0.0097556 0.0200443 57.729
630 0.0087778 0.0201053 57.808
631 0.0078717 0.0246986 57.8907
632 0.0081896 0.017404 57.9665
633 0.0158277 0.0172649 58.0499
634 0.0095163 0.0274288 58.137
635 0.012066 0.0223434 58.2215
636 0.0100671 0.0241072 58.3059
637 0.0083583 0.0217404 58.3862
638 0.0085665 0.0230747 58.468
639 0.0091955 0.0216947 58.5491
640 0.0135684 0.0220338 58.6349
641 0.0095875 0.0165177 58.7112
642 0.0085563 0.0174494 58.7873
643 0.0083759 0.027614 58.8738
644 0.0169321 0.0241338 58.965
645 0.013723 0.0232726 59.0522
646 0.0091667 0.0187171 59.1303
647 0.0129155 0.0230499 59.2165
648 0.0083606 0.0215693 59.2966
649 0.0096386 0.019768 59.3762
650 0.0176052 0.0222817 59.4663
651 0.0146568 0.0337329 59.5649
652 0.0111762 0.0272382 59.6535
653 0.0075915 0.0191867 59.7305
654 0.0094197 0.0199657 59.81
655 0.0082823 0.0193161 59.8878
656 0.0074109 0.0179027 59.9633
657 0.0097701 0.0221202 60.0453
658 0.0074922 0.0177672 60.1208
659 0.0088993 0.0190181 60.1989
660 0.0117442 0.0197074 60.2806
661 0.009493 0.0163992 60.3567
662 0.008262 0.0167333 60.4318
663 0.0081601 0.0207191 60.5108
664 0.0118446 0.0166965 60.5896
665 0.0072917 0.0181704 60.6652
666 0.0073862 0.0189779 60.7418
667 0.0086393 0.0280083 60.8286
668 0.0074817 0.0189821 60.9051
669 0.0065086 0.017594 60.9794
670 0.0071825 0.0268999 61.0637
671 0.0066391 0.0210386 61.1416
672 0.0157963 0.0227951 61.2304
673 0.0081218 0.0194593 61.3082
674 0.0064213 0.0251146 61.3899
675 0.0069571 0.0227038 61.4697
676 0.0063374 0.019815 61.5461
677 0.0076759 0.0230444 61.627
678 0.0062017 0.0285309 61.7119
679 0.0059219 0.0168705 61.7849
680 0.0057611 0.0330703 61.8739
681 0.0052452 0.0188613 61.9482
682 0.0059086 0.017142 62.0214
683 0.0065171 0.0196995 62.0978
684 0.0064496 0.0192466 62.1736
